seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
456,FT,no_freeze,20,0.000000,0,3,0,82096,82096,0.000000,,85.450000,85.266667,54.500000,72.766667,79.983333,83.533333,54.500000,64.200000,71.316667,76.650000,72.766667,79.950000,84.433333,88.016667,79.983333,85.450000,88.716667,91.366667,83.533333,87.983333,90.666667,93.016667,2.700943,15.691323,55.600000,73.666667,80.083333,83.783333,55.600000,64.716667,71.500000,76.633333,73.666667,80.250000,85.300000,88.433333,80.083333,85.266667,89.133333,91.250000,83.783333,87.983333,91.166667,93.016667,2.660416,15.789981,v4.1,jobs/finetune/trainfrac_0.000000/blockage_020/freeze_no_freeze
456,FT,no_freeze,20,0.000000,0,5,0,82096,82096,0.000000,,85.450000,85.266667,54.500000,72.766667,79.983333,83.533333,54.500000,64.200000,71.316667,76.650000,72.766667,79.950000,84.433333,88.016667,79.983333,85.450000,88.716667,91.366667,83.533333,87.983333,90.666667,93.016667,2.700943,15.691323,55.600000,73.666667,80.083333,83.783333,55.600000,64.716667,71.500000,76.633333,73.666667,80.250000,85.300000,88.433333,80.083333,85.266667,89.133333,91.250000,83.783333,87.983333,91.166667,93.016667,2.660416,15.789981,v4.1,jobs/finetune/trainfrac_0.000000/blockage_020/freeze_no_freeze
456,FT,no_freeze,20,0.000000,0,8,0,82096,82096,0.000000,,85.450000,85.266667,54.500000,72.766667,79.983333,83.533333,54.500000,64.200000,71.316667,76.650000,72.766667,79.950000,84.433333,88.016667,79.983333,85.450000,88.716667,91.366667,83.533333,87.983333,90.666667,93.016667,2.700943,15.691323,55.600000,73.666667,80.083333,83.783333,55.600000,64.716667,71.500000,76.633333,73.666667,80.250000,85.300000,88.433333,80.083333,85.266667,89.133333,91.250000,83.783333,87.983333,91.166667,93.016667,2.660416,15.789981,v4.1,jobs/finetune/trainfrac_0.000000/blockage_020/freeze_no_freeze
456,FT,no_freeze,20,0.000000,0,10,0,82096,82096,0.000000,,85.450000,85.266667,54.500000,72.766667,79.983333,83.533333,54.500000,64.200000,71.316667,76.650000,72.766667,79.950000,84.433333,88.016667,79.983333,85.450000,88.716667,91.366667,83.533333,87.983333,90.666667,93.016667,2.700943,15.691323,55.600000,73.666667,80.083333,83.783333,55.600000,64.716667,71.500000,76.633333,73.666667,80.250000,85.300000,88.433333,80.083333,85.266667,89.133333,91.250000,83.783333,87.983333,91.166667,93.016667,2.660416,15.789981,v4.1,jobs/finetune/trainfrac_0.000000/blockage_020/freeze_no_freeze
456,FT,no_freeze,20,0.000000,0,12,0,82096,82096,0.000000,,85.450000,85.266667,54.500000,72.766667,79.983333,83.533333,54.500000,64.200000,71.316667,76.650000,72.766667,79.950000,84.433333,88.016667,79.983333,85.450000,88.716667,91.366667,83.533333,87.983333,90.666667,93.016667,2.700943,15.691323,55.600000,73.666667,80.083333,83.783333,55.600000,64.716667,71.500000,76.633333,73.666667,80.250000,85.300000,88.433333,80.083333,85.266667,89.133333,91.250000,83.783333,87.983333,91.166667,93.016667,2.660416,15.789981,v4.1,jobs/finetune/trainfrac_0.000000/blockage_020/freeze_no_freeze
456,FT,no_freeze,40,0.000000,0,1,0,82096,82096,0.000000,,81.166667,80.783333,45.900000,66.466667,74.700000,79.000000,45.900000,54.883333,63.300000,70.266667,66.466667,74.016667,79.566667,84.083333,74.700000,81.166667,85.533333,88.900000,79.000000,84.666667,88.300000,91.183333,3.095984,15.618170,47.033333,66.883333,74.800000,79.383333,47.033333,55.866667,63.683333,70.216667,66.883333,74.133333,80.133333,84.516667,74.800000,80.783333,85.566667,88.916667,79.383333,84.700000,88.616667,91.416667,3.079098,15.480412,v4.1,jobs/finetune/trainfrac_0.000000/blockage_040/freeze_no_freeze
456,FT,no_freeze,40,0.000000,0,2,0,82096,82096,0.000000,,81.166667,80.783333,45.900000,66.466667,74.700000,79.000000,45.900000,54.883333,63.300000,70.266667,66.466667,74.016667,79.566667,84.083333,74.700000,81.166667,85.533333,88.900000,79.000000,84.666667,88.300000,91.183333,3.095984,15.618170,47.033333,66.883333,74.800000,79.383333,47.033333,55.866667,63.683333,70.216667,66.883333,74.133333,80.133333,84.516667,74.800000,80.783333,85.566667,88.916667,79.383333,84.700000,88.616667,91.416667,3.079098,15.480412,v4.1,jobs/finetune/trainfrac_0.000000/blockage_040/freeze_no_freeze
456,FT,no_freeze,40,0.000000,0,3,0,82096,82096,0.000000,,81.166667,80.783333,45.900000,66.466667,74.700000,79.000000,45.900000,54.883333,63.300000,70.266667,66.466667,74.016667,79.566667,84.083333,74.700000,81.166667,85.533333,88.900000,79.000000,84.666667,88.300000,91.183333,3.095984,15.618170,47.033333,66.883333,74.800000,79.383333,47.033333,55.866667,63.683333,70.216667,66.883333,74.133333,80.133333,84.516667,74.800000,80.783333,85.566667,88.916667,79.383333,84.700000,88.616667,91.416667,3.079098,15.480412,v4.1,jobs/finetune/trainfrac_0.000000/blockage_040/freeze_no_freeze
456,FT,no_freeze,40,0.000000,0,5,0,82096,82096,0.000000,,81.166667,80.783333,45.900000,66.466667,74.700000,79.000000,45.900000,54.883333,63.300000,70.266667,66.466667,74.016667,79.566667,84.083333,74.700000,81.166667,85.533333,88.900000,79.000000,84.666667,88.300000,91.183333,3.095984,15.618170,47.033333,66.883333,74.800000,79.383333,47.033333,55.866667,63.683333,70.216667,66.883333,74.133333,80.133333,84.516667,74.800000,80.783333,85.566667,88.916667,79.383333,84.700000,88.616667,91.416667,3.079098,15.480412,v4.1,jobs/finetune/trainfrac_0.000000/blockage_040/freeze_no_freeze
456,FT,no_freeze,40,0.000000,0,8,0,82096,82096,0.000000,,81.166667,80.783333,45.900000,66.466667,74.700000,79.000000,45.900000,54.883333,63.300000,70.266667,66.466667,74.016667,79.566667,84.083333,74.700000,81.166667,85.533333,88.900000,79.000000,84.666667,88.300000,91.183333,3.095984,15.618170,47.033333,66.883333,74.800000,79.383333,47.033333,55.866667,63.683333,70.216667,66.883333,74.133333,80.133333,84.516667,74.800000,80.783333,85.566667,88.916667,79.383333,84.700000,88.616667,91.416667,3.079098,15.480412,v4.1,jobs/finetune/trainfrac_0.000000/blockage_040/freeze_no_freeze
456,FT,no_freeze,40,0.000000,0,10,0,82096,82096,0.000000,,81.166667,80.783333,45.900000,66.466667,74.700000,79.000000,45.900000,54.883333,63.300000,70.266667,66.466667,74.016667,79.566667,84.083333,74.700000,81.166667,85.533333,88.900000,79.000000,84.666667,88.300000,91.183333,3.095984,15.618170,47.033333,66.883333,74.800000,79.383333,47.033333,55.866667,63.683333,70.216667,66.883333,74.133333,80.133333,84.516667,74.800000,80.783333,85.566667,88.916667,79.383333,84.700000,88.616667,91.416667,3.079098,15.480412,v4.1,jobs/finetune/trainfrac_0.000000/blockage_040/freeze_no_freeze
456,FT,no_freeze,40,0.000000,0,12,0,82096,82096,0.000000,,81.166667,80.783333,45.900000,66.466667,74.700000,79.000000,45.900000,54.883333,63.300000,70.266667,66.466667,74.016667,79.566667,84.083333,74.700000,81.166667,85.533333,88.900000,79.000000,84.666667,88.300000,91.183333,3.095984,15.618170,47.033333,66.883333,74.800000,79.383333,47.033333,55.866667,63.683333,70.216667,66.883333,74.133333,80.133333,84.516667,74.800000,80.783333,85.566667,88.916667,79.383333,84.700000,88.616667,91.416667,3.079098,15.480412,v4.1,jobs/finetune/trainfrac_0.000000/blockage_040/freeze_no_freeze
456,FT,no_freeze,60,0.000000,0,1,0,82096,82096,0.000000,,78.400000,78.766667,42.750000,62.566667,71.533333,75.500000,42.750000,51.116667,59.783333,67.100000,62.566667,70.033333,76.183333,81.616667,71.533333,78.400000,83.383333,87.266667,75.500000,82.016667,86.350000,89.916667,3.554816,16.847462,43.816667,63.550000,72.466667,76.483333,43.816667,52.083333,59.833333,66.733333,63.550000,70.783333,76.950000,82.166667,72.466667,78.766667,83.800000,87.483333,76.483333,82.233333,86.716667,89.933333,3.531284,16.685479,v4.1,jobs/finetune/trainfrac_0.000000/blockage_060/freeze_no_freeze
456,FT,no_freeze,60,0.000000,0,2,0,82096,82096,0.000000,,78.400000,78.766667,42.750000,62.566667,71.533333,75.500000,42.750000,51.116667,59.783333,67.100000,62.566667,70.033333,76.183333,81.616667,71.533333,78.400000,83.383333,87.266667,75.500000,82.016667,86.350000,89.916667,3.554816,16.847462,43.816667,63.550000,72.466667,76.483333,43.816667,52.083333,59.833333,66.733333,63.550000,70.783333,76.950000,82.166667,72.466667,78.766667,83.800000,87.483333,76.483333,82.233333,86.716667,89.933333,3.531284,16.685479,v4.1,jobs/finetune/trainfrac_0.000000/blockage_060/freeze_no_freeze
456,FT,no_freeze,60,0.000000,0,3,0,82096,82096,0.000000,,78.400000,78.766667,42.750000,62.566667,71.533333,75.500000,42.750000,51.116667,59.783333,67.100000,62.566667,70.033333,76.183333,81.616667,71.533333,78.400000,83.383333,87.266667,75.500000,82.016667,86.350000,89.916667,3.554816,16.847462,43.816667,63.550000,72.466667,76.483333,43.816667,52.083333,59.833333,66.733333,63.550000,70.783333,76.950000,82.166667,72.466667,78.766667,83.800000,87.483333,76.483333,82.233333,86.716667,89.933333,3.531284,16.685479,v4.1,jobs/finetune/trainfrac_0.000000/blockage_060/freeze_no_freeze
456,FT,no_freeze,60,0.000000,0,5,0,82096,82096,0.000000,,78.400000,78.766667,42.750000,62.566667,71.533333,75.500000,42.750000,51.116667,59.783333,67.100000,62.566667,70.033333,76.183333,81.616667,71.533333,78.400000,83.383333,87.266667,75.500000,82.016667,86.350000,89.916667,3.554816,16.847462,43.816667,63.550000,72.466667,76.483333,43.816667,52.083333,59.833333,66.733333,63.550000,70.783333,76.950000,82.166667,72.466667,78.766667,83.800000,87.483333,76.483333,82.233333,86.716667,89.933333,3.531284,16.685479,v4.1,jobs/finetune/trainfrac_0.000000/blockage_060/freeze_no_freeze
456,FT,no_freeze,60,0.000000,0,8,0,82096,82096,0.000000,,78.400000,78.766667,42.750000,62.566667,71.533333,75.500000,42.750000,51.116667,59.783333,67.100000,62.566667,70.033333,76.183333,81.616667,71.533333,78.400000,83.383333,87.266667,75.500000,82.016667,86.350000,89.916667,3.554816,16.847462,43.816667,63.550000,72.466667,76.483333,43.816667,52.083333,59.833333,66.733333,63.550000,70.783333,76.950000,82.166667,72.466667,78.766667,83.800000,87.483333,76.483333,82.233333,86.716667,89.933333,3.531284,16.685479,v4.1,jobs/finetune/trainfrac_0.000000/blockage_060/freeze_no_freeze
456,FT,no_freeze,60,0.000000,0,10,0,82096,82096,0.000000,,78.400000,78.766667,42.750000,62.566667,71.533333,75.500000,42.750000,51.116667,59.783333,67.100000,62.566667,70.033333,76.183333,81.616667,71.533333,78.400000,83.383333,87.266667,75.500000,82.016667,86.350000,89.916667,3.554816,16.847462,43.816667,63.550000,72.466667,76.483333,43.816667,52.083333,59.833333,66.733333,63.550000,70.783333,76.950000,82.166667,72.466667,78.766667,83.800000,87.483333,76.483333,82.233333,86.716667,89.933333,3.531284,16.685479,v4.1,jobs/finetune/trainfrac_0.000000/blockage_060/freeze_no_freeze
456,FT,no_freeze,60,0.000000,0,12,0,82096,82096,0.000000,,78.400000,78.766667,42.750000,62.566667,71.533333,75.500000,42.750000,51.116667,59.783333,67.100000,62.566667,70.033333,76.183333,81.616667,71.533333,78.400000,83.383333,87.266667,75.500000,82.016667,86.350000,89.916667,3.554816,16.847462,43.816667,63.550000,72.466667,76.483333,43.816667,52.083333,59.833333,66.733333,63.550000,70.783333,76.950000,82.166667,72.466667,78.766667,83.800000,87.483333,76.483333,82.233333,86.716667,89.933333,3.531284,16.685479,v4.1,jobs/finetune/trainfrac_0.000000/blockage_060/freeze_no_freeze
456,FT,no_freeze,80,0.000000,0,1,0,82096,82096,0.000000,,76.000000,76.516667,40.783333,58.883333,68.950000,73.650000,40.783333,48.583333,56.616667,63.333333,58.883333,66.533333,73.366667,79.250000,68.950000,76.000000,81.566667,85.783333,73.650000,80.366667,85.100000,88.933333,4.229667,18.351879,41.200000,59.700000,69.900000,74.900000,41.200000,49.000000,56.150000,62.666667,59.700000,67.266667,74.166667,79.916667,69.900000,76.516667,82.150000,86.266667,74.900000,80.933333,85.833333,89.350000,4.249883,18.328775,v4.1,jobs/finetune/trainfrac_0.000000/blockage_080/freeze_no_freeze
456,FT,no_freeze,80,0.000000,0,2,0,82096,82096,0.000000,,76.000000,76.516667,40.783333,58.883333,68.950000,73.650000,40.783333,48.583333,56.616667,63.333333,58.883333,66.533333,73.366667,79.250000,68.950000,76.000000,81.566667,85.783333,73.650000,80.366667,85.100000,88.933333,4.229667,18.351879,41.200000,59.700000,69.900000,74.900000,41.200000,49.000000,56.150000,62.666667,59.700000,67.266667,74.166667,79.916667,69.900000,76.516667,82.150000,86.266667,74.900000,80.933333,85.833333,89.350000,4.249883,18.328775,v4.1,jobs/finetune/trainfrac_0.000000/blockage_080/freeze_no_freeze
456,FT,no_freeze,80,0.000000,0,3,0,82096,82096,0.000000,,76.000000,76.516667,40.783333,58.883333,68.950000,73.650000,40.783333,48.583333,56.616667,63.333333,58.883333,66.533333,73.366667,79.250000,68.950000,76.000000,81.566667,85.783333,73.650000,80.366667,85.100000,88.933333,4.229667,18.351879,41.200000,59.700000,69.900000,74.900000,41.200000,49.000000,56.150000,62.666667,59.700000,67.266667,74.166667,79.916667,69.900000,76.516667,82.150000,86.266667,74.900000,80.933333,85.833333,89.350000,4.249883,18.328775,v4.1,jobs/finetune/trainfrac_0.000000/blockage_080/freeze_no_freeze
456,FT,no_freeze,80,0.000000,0,5,0,82096,82096,0.000000,,76.000000,76.516667,40.783333,58.883333,68.950000,73.650000,40.783333,48.583333,56.616667,63.333333,58.883333,66.533333,73.366667,79.250000,68.950000,76.000000,81.566667,85.783333,73.650000,80.366667,85.100000,88.933333,4.229667,18.351879,41.200000,59.700000,69.900000,74.900000,41.200000,49.000000,56.150000,62.666667,59.700000,67.266667,74.166667,79.916667,69.900000,76.516667,82.150000,86.266667,74.900000,80.933333,85.833333,89.350000,4.249883,18.328775,v4.1,jobs/finetune/trainfrac_0.000000/blockage_080/freeze_no_freeze
456,FT,no_freeze,80,0.000000,0,8,0,82096,82096,0.000000,,76.000000,76.516667,40.783333,58.883333,68.950000,73.650000,40.783333,48.583333,56.616667,63.333333,58.883333,66.533333,73.366667,79.250000,68.950000,76.000000,81.566667,85.783333,73.650000,80.366667,85.100000,88.933333,4.229667,18.351879,41.200000,59.700000,69.900000,74.900000,41.200000,49.000000,56.150000,62.666667,59.700000,67.266667,74.166667,79.916667,69.900000,76.516667,82.150000,86.266667,74.900000,80.933333,85.833333,89.350000,4.249883,18.328775,v4.1,jobs/finetune/trainfrac_0.000000/blockage_080/freeze_no_freeze
456,FT,no_freeze,80,0.000000,0,10,0,82096,82096,0.000000,,76.000000,76.516667,40.783333,58.883333,68.950000,73.650000,40.783333,48.583333,56.616667,63.333333,58.883333,66.533333,73.366667,79.250000,68.950000,76.000000,81.566667,85.783333,73.650000,80.366667,85.100000,88.933333,4.229667,18.351879,41.200000,59.700000,69.900000,74.900000,41.200000,49.000000,56.150000,62.666667,59.700000,67.266667,74.166667,79.916667,69.900000,76.516667,82.150000,86.266667,74.900000,80.933333,85.833333,89.350000,4.249883,18.328775,v4.1,jobs/finetune/trainfrac_0.000000/blockage_080/freeze_no_freeze
456,FT,no_freeze,80,0.000000,0,12,0,82096,82096,0.000000,,76.000000,76.516667,40.783333,58.883333,68.950000,73.650000,40.783333,48.583333,56.616667,63.333333,58.883333,66.533333,73.366667,79.250000,68.950000,76.000000,81.566667,85.783333,73.650000,80.366667,85.100000,88.933333,4.229667,18.351879,41.200000,59.700000,69.900000,74.900000,41.200000,49.000000,56.150000,62.666667,59.700000,67.266667,74.166667,79.916667,69.900000,76.516667,82.150000,86.266667,74.900000,80.933333,85.833333,89.350000,4.249883,18.328775,v4.1,jobs/finetune/trainfrac_0.000000/blockage_080/freeze_no_freeze
456,FT,no_freeze,100,0.000000,0,1,0,82096,82096,0.000000,,73.166667,73.650000,38.166667,55.600000,66.066667,71.916667,38.166667,45.316667,52.516667,58.616667,55.600000,63.216667,70.283333,76.233333,66.066667,73.166667,79.166667,84.183333,71.916667,79.050000,84.116667,88.133333,4.971043,19.180757,38.783333,55.916667,66.850000,73.250000,38.783333,46.016667,52.600000,58.466667,55.916667,63.816667,70.983333,76.883333,66.850000,73.650000,79.783333,84.466667,73.250000,79.550000,84.816667,88.650000,4.954620,19.087656,v4.1,jobs/finetune/trainfrac_0.000000/blockage_100/freeze_no_freeze
456,FT,no_freeze,100,0.000000,0,2,0,82096,82096,0.000000,,73.166667,73.650000,38.166667,55.600000,66.066667,71.916667,38.166667,45.316667,52.516667,58.616667,55.600000,63.216667,70.283333,76.233333,66.066667,73.166667,79.166667,84.183333,71.916667,79.050000,84.116667,88.133333,4.971043,19.180757,38.783333,55.916667,66.850000,73.250000,38.783333,46.016667,52.600000,58.466667,55.916667,63.816667,70.983333,76.883333,66.850000,73.650000,79.783333,84.466667,73.250000,79.550000,84.816667,88.650000,4.954620,19.087656,v4.1,jobs/finetune/trainfrac_0.000000/blockage_100/freeze_no_freeze
456,FT,no_freeze,100,0.000000,0,3,0,82096,82096,0.000000,,73.166667,73.650000,38.166667,55.600000,66.066667,71.916667,38.166667,45.316667,52.516667,58.616667,55.600000,63.216667,70.283333,76.233333,66.066667,73.166667,79.166667,84.183333,71.916667,79.050000,84.116667,88.133333,4.971043,19.180757,38.783333,55.916667,66.850000,73.250000,38.783333,46.016667,52.600000,58.466667,55.916667,63.816667,70.983333,76.883333,66.850000,73.650000,79.783333,84.466667,73.250000,79.550000,84.816667,88.650000,4.954620,19.087656,v4.1,jobs/finetune/trainfrac_0.000000/blockage_100/freeze_no_freeze
456,FT,no_freeze,100,0.000000,0,5,0,82096,82096,0.000000,,73.166667,73.650000,38.166667,55.600000,66.066667,71.916667,38.166667,45.316667,52.516667,58.616667,55.600000,63.216667,70.283333,76.233333,66.066667,73.166667,79.166667,84.183333,71.916667,79.050000,84.116667,88.133333,4.971043,19.180757,38.783333,55.916667,66.850000,73.250000,38.783333,46.016667,52.600000,58.466667,55.916667,63.816667,70.983333,76.883333,66.850000,73.650000,79.783333,84.466667,73.250000,79.550000,84.816667,88.650000,4.954620,19.087656,v4.1,jobs/finetune/trainfrac_0.000000/blockage_100/freeze_no_freeze
456,FT,no_freeze,100,0.000000,0,8,0,82096,82096,0.000000,,73.166667,73.650000,38.166667,55.600000,66.066667,71.916667,38.166667,45.316667,52.516667,58.616667,55.600000,63.216667,70.283333,76.233333,66.066667,73.166667,79.166667,84.183333,71.916667,79.050000,84.116667,88.133333,4.971043,19.180757,38.783333,55.916667,66.850000,73.250000,38.783333,46.016667,52.600000,58.466667,55.916667,63.816667,70.983333,76.883333,66.850000,73.650000,79.783333,84.466667,73.250000,79.550000,84.816667,88.650000,4.954620,19.087656,v4.1,jobs/finetune/trainfrac_0.000000/blockage_100/freeze_no_freeze
456,FT,no_freeze,100,0.000000,0,10,0,82096,82096,0.000000,,73.166667,73.650000,38.166667,55.600000,66.066667,71.916667,38.166667,45.316667,52.516667,58.616667,55.600000,63.216667,70.283333,76.233333,66.066667,73.166667,79.166667,84.183333,71.916667,79.050000,84.116667,88.133333,4.971043,19.180757,38.783333,55.916667,66.850000,73.250000,38.783333,46.016667,52.600000,58.466667,55.916667,63.816667,70.983333,76.883333,66.850000,73.650000,79.783333,84.466667,73.250000,79.550000,84.816667,88.650000,4.954620,19.087656,v4.1,jobs/finetune/trainfrac_0.000000/blockage_100/freeze_no_freeze
456,FT,no_freeze,100,0.000000,0,12,0,82096,82096,0.000000,,73.166667,73.650000,38.166667,55.600000,66.066667,71.916667,38.166667,45.316667,52.516667,58.616667,55.600000,63.216667,70.283333,76.233333,66.066667,73.166667,79.166667,84.183333,71.916667,79.050000,84.116667,88.133333,4.971043,19.180757,38.783333,55.916667,66.850000,73.250000,38.783333,46.016667,52.600000,58.466667,55.916667,63.816667,70.983333,76.883333,66.850000,73.650000,79.783333,84.466667,73.250000,79.550000,84.816667,88.650000,4.954620,19.087656,v4.1,jobs/finetune/trainfrac_0.000000/blockage_100/freeze_no_freeze
456,FT,no_freeze,0,0.010000,1080,1,0,82096,82096,0.000000,,98.800000,98.300000,80.750000,93.350000,97.283333,98.550000,80.750000,88.516667,92.250000,94.316667,93.350000,96.600000,98.066667,98.850000,97.283333,98.800000,99.350000,99.633333,98.550000,99.550000,99.800000,99.866667,0.584713,3.462547,79.783333,92.966667,96.750000,98.250000,79.783333,88.116667,91.850000,94.066667,92.966667,96.150000,97.733333,98.466667,96.750000,98.300000,99.083333,99.400000,98.250000,99.216667,99.600000,99.683333,0.630428,3.653955,v4.1,jobs/finetune/trainfrac_0.010000/blockage_000/freeze_no_freeze
